,popularity,vote_average,title
4136,4.922397,6.9,Freeze Frame
4137,13.222268,6.1,Grave Encounters
4138,7.447714,5.5,Stitches
4139,9.68793,5.2,Nine Dead
4140,0.050625,0.0,"To Be Frank, Sinatra at 100"
4141,5.941852,6.7,Bananas
4142,0.174311,3.5,Supercapitalist
4143,0.361554,5.8,Rockaway
4144,8.055084,7.2,The Lady from Shanghai
4145,4.346271,4.4,No Man's Land: The Rise of Reeker
4146,3.419685,5.6,Highway
4147,5.100741,5.7,Small Apartments
4148,2.253589,6.7,Coffee Town
4149,0.209475,6.6,The Ghastly Love of Johnny X
4150,3.613577,5.3,All Is Bright
4151,1.296784,6.3,The Torture Chamber of Dr. Sadism
4152,4.50829,5.2,Straight A's
4153,8.902102,6.1,A Funny Thing Happened on the Way to the Forum
4154,1.619635,5.9,Slacker Uprising
4155,1.002585,3.9,The Legend of Hell's Gate: An American Conspiracy
4156,1.332804,4.2,The Walking Deceased
4157,2.00163,4.4,The Curse of Downers Grove
4158,1.187764,4.4,Shark Lake
4159,6.463806,6.7,River's Edge
4160,1.980265,6.7,Northfork
4161,3.696123,5.8,The Marine 4: Moving Target
4162,32.841229,6.6,Buried
4163,8.518866,7.4,Submarine
4164,4.892203,7.8,The Square
4165,4.665026,5.8,One to Another
4166,1.294967,5.6,ABCD (Any Body Can Dance)
4167,14.331992,7.5,Man on Wire
4168,3.068463,5.8,Abandoned
4169,1.367751,6.9,Brotherly Love
4170,14.838986,5.6,The Last Exorcism
4171,1.950959,7.2,Nowhere Boy
4172,14.884756,7.6,A Streetcar Named Desire
4173,41.996783,8.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
4174,2.179428,6.2,The Crime of Padre Amaro
4175,12.471239,6.8,Beasts of the Southern Wild
4176,13.315383,5.5,Battle for the Planet of the Apes
4177,3.363321,5.6,Songcatcher
4178,1.699101,5.3,Higher Ground
4179,0.320387,6.7,Vaalu
4180,0.692497,6.4,The Greatest Movie Ever Sold
4181,0.023436,5.5,Ed and His Dead Mother
4182,0.749699,6.8,Travellers and Magicians
4183,11.756943,6.7,Hang 'em High
4184,0.225627,6.9,Deadline - U.S.A.
4185,6.833164,5.3,Sublime
4186,0.060127,0.0,A Beginner's Guide to Snuff
4187,1.959405,4.2,Independence Daysaster
4188,0.21544,5.0,Dysfunctional Friends
4189,27.36562,7.2,Run Lola Run
4190,8.650779,6.3,May
4191,2.492747,4.9,Against the Wild
4192,2.756435,7.0,Under the Same Moon
4193,18.828683,6.1,Conquest of the Planet of the Apes
4194,6.979638,6.4,In the Bedroom
4195,26.281839,6.3,I Spit on Your Grave
4196,2.079125,5.5,"Happy, Texas"
4197,3.939753,6.0,My Summer of Love
4198,14.017809,7.3,The Lunchbox
4199,3.677831,5.9,Yes
4200,3.426314,7.2,You Can't Take It With You
4201,6.915201,7.2,From Here to Eternity
4202,8.535178,7.1,She Wore a Yellow Ribbon
4203,2.160586,6.0,Grace Unplugged
4204,0.796009,6.3,Foolish
4205,0.13456,4.3,N-Secure
4206,4.554574,6.8,Caramel
4207,3.215465,4.6,Out of the Dark
4208,1.49436,7.6,The Bubble
4209,20.810292,7.5,The Conversation
4210,0.122704,0.0,Dil Jo Bhi Kahey...
4211,3.654018,6.7,Mississippi Mermaid
4212,3.313339,6.5,I Love Your Work
4213,5.379319,4.4,Cabin Fever
4214,9.67299,6.7,Waitress
4215,17.49699,6.6,Bloodsport
4216,12.2624,7.9,Mr. Smith Goes to Washington
4217,13.291991,6.8,Kids
4218,13.788054,6.9,The Squid and the Whale
4219,3.990215,5.9,Kissing Jessica Stein
4220,6.526588,4.5,Kickboxer: Vengeance
4221,11.145915,7.3,Spellbound
4222,5.446832,6.5,Exotica
4223,10.009994,7.1,Buffalo '66
4224,58.594852,6.8,Insidious
4225,11.35344,6.7,Repo Man
4226,8.589355,7.4,Nine Queens
4227,2.828303,6.5,The Gatekeepers
4228,3.618646,6.5,The Ballad of Jack and Rose
4229,15.017068,5.5,The To Do List
4230,5.817519,6.1,Killing Zoe
4231,9.856826,6.8,The Believer
4232,4.262374,6.5,Snow Angels
4233,0.06124,3.0,Unsullied
4234,11.064228,6.2,Session 9
4235,1.742383,5.7,I Want Someone to Eat Cheese With
4236,0.414754,4.5,Mooz-lum
4237,12.677016,5.7,Hatchet
4238,28.27648,8.1,Modern Times
4239,0.87066,6.4,Stolen Summer
4240,7.5591,5.9,My Name Is Bruce
4241,2.02817,3.5,The Salon
4242,0.859014,6.6,Road Hard
4243,0.071377,6.0,Forty Shades of Blue
4244,0.193172,6.0,Amigo
4245,4.680206,6.6,Pontypool
4246,1.20173,6.8,Trucker
4247,0.094105,10.0,Me You and Five Bucks
4248,14.504326,5.1,The Lords of Salem
4249,10.322858,6.5,Housebound
4250,1.404175,6.9,Wal-Mart: The High Cost of Low Price
4251,0.077876,6.8,Fetching Cody
4252,0.35819,6.0,Last I Heard
4253,9.159265,6.4,Closer to the Moon
4254,1.893697,2.6,Mutant World
4255,0.71087,7.4,Growing Up Smith
4256,1.105357,4.2,Checkmate
4257,2.815228,3.3,#Horror
4258,0.446858,7.5,Wind Walkers
4259,80.171283,6.9,Snow White and the Seven Dwarfs
4260,0.684881,6.8,The Holy Girl
4261,3.598457,5.4,Shalako
4262,1.452152,5.9,Incident at Loch Ness
4263,1.193219,5.3,The Dog Lover
4264,8.039223,5.2,GirlHouse
4265,2.486992,6.2,The Blue Room
4266,0.43049,0.0,House at the End of the Drive
4267,9.815394,6.1,Batman
4268,16.032594,7.5,"Lock, Stock and Two Smoking Barrels"
4269,0.592821,0.0,The Ballad of Gregorio Cortez
4270,10.240917,7.7,The Celebration
4271,3.443916,6.7,Trees Lounge
4272,0.072066,5.0,Journey from the Fall
4273,0.430758,6.5,The Basket
4274,0.143784,6.1,Eddie: The Sleepwalking Cannibal
4275,0.077873,0.0,Queen of the Mountains
4276,0.319792,2.8,Def-Con 4
4277,1.600797,5.9,The Hebrew Hammer
4278,0.285131,2.3,Neal 'n' Nikki
4279,5.628399,3.2,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It
4280,5.065752,5.0,Forget Me Not
4281,18.426825,7.7,Rebecca
4282,16.517777,6.0,Friday the 13th Part 2
4283,6.903314,7.4,The Lost Weekend
4284,4.45544,5.3,C.H.U.D.
4285,0.106949,5.9,Filly Brown
4286,0.165909,5.8,The Lion of Judah
4287,9.903992,6.7,Niagara
4288,7.70019,6.8,How Green Was My Valley
4289,4.480579,4.1,Da Sweet Blood of Jesus
4290,10.869492,6.7,"Sex, Lies, and Videotape"
4291,63.655973,7.2,Saw
4292,16.312803,6.6,Super Troopers
4293,0.025364,0.0,The Algerian
4294,1.473405,5.7,The Amazing Catfish
4295,8.109958,6.8,Monsoon Wedding
4296,7.142448,6.8,You Can Count on Me
4297,6.920873,6.9,The Trouble with Harry
4298,4.826908,6.5,But I'm a Cheerleader
4299,3.085411,6.3,Home Run
4300,66.925866,8.0,Reservoir Dogs
4301,1.280733,6.4,The Blue Bird
4302,88.377076,8.1,"The Good, the Bad and the Ugly"
4303,9.683622,7.8,The Second Mother
4304,1.6116,5.8,Blue Like Jazz
4305,0.002386,0.0,Down & Out With The Dolls
4306,0.097913,6.8,"Pink Ribbons, Inc."
4307,0.047781,0.0,Certifiably Jonathan
4308,20.422246,4.1,Desire
4309,0.021678,0.0,The Blade of Don Juan
4310,1.998557,6.0,Grand Theft Parsons
4311,8.148187,3.9,Extreme Movie
4312,2.968235,6.8,The Charge of the Light Brigade
4313,1.36514,4.4,Below Zero
4314,0.057564,4.8,Crowsnest
4315,8.001156,6.1,Airborne
4316,1.079125,6.7,Cotton Comes to Harlem
4317,1.906151,4.2,The Wicked Within
4318,0.100533,2.0,Bleeding Hearts
4319,10.230583,6.2,Waiting...
4320,12.818441,7.2,Dead Man's Shoes
4321,1.220072,6.8,From a Whisper to a Scream
4322,0.014406,5.0,Sex With Strangers
4323,0.552361,6.9,Dracula: Pages from a Virgin's Diary
4324,0.147886,6.0,Faith Like Potatoes
4325,7.717237,5.7,Beyond the Black Rainbow
4326,40.285095,7.3,The Raid
4327,0.249457,3.1,The Dead Undead
4328,0.447166,4.4,The Vatican Exorcisms
4329,43.729123,7.9,Casablanca
4330,4.653047,6.1,Lake Mungo
4331,3.000435,7.0,Rocket Singh: Salesman of the Year
4332,11.095414,6.3,Silent Running
4333,72.19808,7.5,Rocky
4334,0.926084,4.1,The Sleepwalker
4335,2.833166,6.1,Tom Jones
4336,41.972329,5.5,Unfriended
4337,58.845025,8.0,Taxi Driver
4338,6.532855,6.4,The Howling
4339,48.901542,6.9,Dr. No
4340,20.649145,4.9,Chernobyl Diaries
4341,22.583834,6.9,Hellraiser
4342,6.96858,5.7,God's Not Dead 2
4343,6.926926,5.6,Cry_Wolf
4344,3.322721,5.9,Godzilla 2000
4345,26.881611,6.9,Blue Valentine
4346,9.773398,6.9,Transamerica
4347,13.152822,4.6,The Devil Inside
4348,4.289003,6.6,Beyond the Valley of the Dolls
4349,1.444258,5.5,Love Me Tender
4350,14.139004,6.7,An Inconvenient Truth
4351,3.851,6.2,Sands of Iwo Jima
4352,2.162522,7.2,Shine a Light
4353,17.845161,5.0,The Green Inferno
4354,0.42583,7.5,Departure
4355,9.115486,6.6,The Sessions
4356,15.017162,7.4,"Food, Inc."
4357,1.86221,6.8,October Baby
4358,1.334481,6.0,Next Stop Wonderland
4359,15.699363,6.7,The Skeleton Twins
4360,17.806082,6.7,Martha Marcy May Marlene
4361,10.12895,6.7,Obvious Child
4362,4.805651,6.7,Frozen River
4363,5.247956,7.4,20 Feet from Stardom
4364,4.86805,5.4,Two Girls and a Guy
4365,0.367312,6.6,Walking and Talking
4366,5.323184,7.2,Who Killed the Electric Car?
4367,3.424158,6.3,The Broken Hearts Club: A Romantic Comedy
4368,9.954848,6.7,Bubba Ho-tep
4369,0.29245,6.7,Slam
4370,0.280083,7.3,Brigham City
4371,0.043023,6.1,Fiza
4372,5.06516,6.2,Orgazmo
4373,3.65924,5.9,All the Real Girls
4374,0.948316,7.7,Dream with the Fishes
4375,0.672695,6.7,Blue Car
4376,16.570708,6.4,Palo Alto
4377,0.51799,6.8,Ajami
4378,8.542921,6.7,Wristcutters: A Love Story
4379,37.555398,7.5,I Origins
4380,5.20209,5.6,The Battle of Shaker Heights
4381,8.887411,7.5,The Act of Killing
4382,0.748565,6.6,Taxi to the Dark Side
4383,0.436148,4.7,Once in a Lifetime: The Extraordinary Story of the New York Cosmos
4384,0.030253,2.8,Guiana 1838
4385,0.690089,4.0,Lisa Picard Is Famous
4386,1.883947,7.2,Antarctica: A Year on Ice
4387,1.631274,6.4,A LEGO Brickumentary
4388,0.341461,4.7,Hardflip
4389,0.887821,3.4,Chocolate: Deep Dark Secrets
4390,8.628485,6.0,The House of the Devil
4391,6.507094,6.2,The Perfect Host
4392,1.190729,6.3,Safe Men
4393,0.340019,5.2,Speedway Junky
4394,0.678475,6.0,The Last Big Thing
4395,9.055447,5.5,The Specials
4396,0.108468,4.4,16 to Life
4397,2.175696,6.2,Alone With Her
4398,1.50211,5.4,Creative Control
4399,1.260314,6.6,Special
4400,0.547654,0.0,Sparkler
4401,0.0206,4.8,The Helix... Loaded
4402,0.429587,3.3,In Her Line of Fire
4403,0.098351,8.0,The Jimmy Show
4404,3.629777,6.2,Heli
4405,0.060003,8.0,Karachi se Lahore
4406,7.145832,6.4,Loving Annabelle
4407,3.638411,4.9,Hits
4408,1.255771,5.4,Jimmy and Judy
4409,0.783842,3.5,Frat Party
4410,0.118324,6.1,The Party's Over
4411,0.023681,5.5,Proud
4412,2.948576,6.1,The Poker House
4413,0.243853,4.5,Childless
4414,1.563711,4.7,ZMD: Zombies of Mass Destruction
4415,0.653495,4.8,Snow White: A Deadly Summer
4416,1.233688,7.6,Hidden Away
4417,0.153625,5.7,My Last Day Without You
4418,0.328498,5.0,Steppin: The Movie
4419,0.4594,3.2,Doc Holliday's Revenge
4420,7.207051,4.9,Black Rock
4421,6.679954,5.7,Truth or Dare
4422,1.284741,5.3,The Pet
4423,0.973323,6.6,Bang Bang Baby
4424,1.859965,4.0,Fear Clinic
4425,3.418372,3.5,Zombie Hunter
4426,0.65434,4.1,A Fine Step
4427,0.178689,6.6,Charly
4428,7.310879,5.7,Banshee Chapter
4429,8.976128,5.5,Ask Me Anything
4430,0.280829,5.0,And Then Came Love
4431,0.795698,7.4,Food Chains
4432,16.015599,8.0,On the Waterfront
4433,5.974156,5.3,L!fe Happens
4434,9.270133,7.3,"4 Months, 3 Weeks and 2 Days"
4435,0.392658,5.0,The Horror Network Vol. 1
4436,25.918007,6.8,Hard Candy
4437,4.0971,6.1,The Quiet
4438,2.34239,7.4,Circumstance
4439,20.967146,7.3,Fruitvale Station
4440,10.639774,5.8,The Brass Teapot
4441,47.651878,6.8,Bambi
4442,0.957022,6.5,The Hammer
4443,5.424916,6.7,Latter Days
4444,0.007254,0.0,Elza
4445,0.175885,5.0,1982
4446,14.238376,5.8,"For a Good Time, Call..."
4447,9.436431,6.4,Celeste & Jesse Forever
4448,0.339757,5.2,Time Changer
4449,3.060685,6.5,London to Brighton
4450,5.023091,5.0,American Hero
4451,0.504251,2.0,Windsor Drive
4452,12.049373,7.7,A Separation
4453,0.108135,7.0,Crying with Laughter
4454,5.870319,6.9,Welcome to the Dollhouse
4455,0.59424,5.6,Ruby in Paradise
4456,3.643662,7.8,Raising Victor Vargas
4457,1.824184,7.6,Pandora's Box
4458,0.006943,0.0,Harrison Montgomery
4459,0.038706,7.8,Live-In Maid
4460,2.171288,6.1,Deterrence
4461,5.292536,7.3,The Mudge Boy
4462,0.004922,0.0,The Young Unknowns
4463,1.186971,3.7,Not Cool
4464,11.205726,6.1,Dead Snow
4465,6.003418,6.6,Saints and Soldiers
4466,0.322553,5.9,Vessel
4467,19.326115,6.9,American Graffiti
4468,1.517771,8.0,Iraq for Sale: The War Profiteers
4469,1.453146,6.5,Aqua Teen Hunger Force Colon Movie Film for Theaters
4470,25.186002,6.8,Safety Not Guaranteed
4471,5.498834,7.7,Kevin Hart: Laugh at My Pain
4472,12.203041,6.0,Kill List
4473,14.386807,5.4,The Innkeepers
4474,8.429295,7.6,The Conformist
4475,0.471264,5.6,Interview with the Assassin
4476,3.283886,4.5,Donkey Punch
4477,12.284939,5.7,All the Boys Love Mandy Lane
4478,1.039149,3.8,Bled
4479,18.644023,7.6,High Noon
4480,9.188431,7.7,Hoop Dreams
4481,1.623769,5.9,Rize
4482,7.731064,6.7,L.I.E.
4483,2.868942,6.5,The Sisterhood of Night
4484,0.631571,5.5,B-Girl
4485,12.378031,6.5,Half Nelson
4486,0.578798,0.0,Naturally Native
4487,0.003142,0.0,Hav Plenty
4488,1.471139,5.2,Adulterers
4489,1.352222,4.8,Escape from Tomorrow
4490,0.429083,6.2,Starsuckers
4491,0.045648,0.0,The Hadza:  Last of the First
4492,4.596157,5.6,After
4493,0.283059,4.8,Treachery
4494,2.659006,5.3,Walter
4495,3.898498,7.4,Top Hat
4496,41.690578,6.3,The Blair Witch Project
4497,3.409764,7.1,Woodstock
4498,10.861167,6.4,The Kentucky Fried Movie
4499,0.099902,5.5,Mercy Streets
4500,0.006069,0.0,Carousel of Revenge
4501,0.069277,6.0,Broken Vessels
4502,0.350557,3.0,Water & Power
4503,0.071349,5.0,They Will Have to Kill Us First
4504,0.012942,0.0,Light from the Darkroom
4505,2.651304,6.0,The Country Doctor
4506,1.501688,4.8,The Maid's Room
4507,10.730056,7.3,A Hard Day's Night
4508,0.010909,0.0,The Harvest (La Cosecha)
4509,0.001586,4.6,Love Letters
4510,0.061248,6.0,Juliet and Alfa Romeo
4511,6.093989,7.0,Fireproof
4512,0.48088,4.2,Faith Connections
4513,2.651418,6.1,Benji
4514,15.611857,5.4,Open Water
4515,1.292948,5.8,High Road
4516,2.537032,5.7,Kingdom of the Spiders
4517,0.772668,7.2,Mad Hot Ballroom
4518,11.578545,7.4,The Station Agent
4519,0.05021,6.2,To Save A Life
4520,0.906096,7.3,Wordplay
4521,2.778633,7.8,Beyond the Mat
4522,0.920591,7.5,The Singles Ward
4523,1.447734,6.3,Osama
4524,0.109579,7.0,Sholem Aleichem: Laughing In The Darkness
4525,1.09454,5.6,Groove
4526,0.082978,4.8,The R.M.
4527,0.619136,7.0,Twin Falls Idaho
4528,8.519202,6.9,Mean Creek
4529,0.36447,4.8,Hurricane Streets
4530,0.039077,4.0,Never Again
4531,0.665512,5.3,Civil Brand
4532,3.433625,6.4,Lonesome Jim
4533,17.378455,6.0,Drinking Buddies
4534,0.425195,7.1,Deceptive Practice: The Mysteries and Mentors of Ricky Jay
4535,39.756748,8.2,Seven Samurai
4536,0.388401,6.9,The Other Dream Team
4537,1.354816,4.7,Johnny Suede
4538,0.459625,4.9,Finishing The Game
4539,9.108949,5.7,Rubber
4540,1.65426,4.2,Kiss the Bride
4541,1.390909,6.2,The Slaughter Rule
4542,26.406001,6.2,Monsters
4543,0.218736,4.0,The Californians
4544,0.383442,5.0,The Living Wake
4545,2.391847,4.5,Detention of the Dead
4546,1.68502,6.9,Crazy Stone
4547,0.607782,7.0,Scott Walker: 30 Century Man
4548,0.046903,5.0,Everything Put Together
4549,10.924273,5.9,Good Kill
4550,0.021419,0.0,The Outrageous Sophie Tucker
4551,14.142073,7.3,Now Is Good
4552,1.600171,3.5,Girls Gone Dead
4553,0.0,0.0,America Is Still the Place
4554,0.397323,3.4,Subconscious
4555,3.637857,6.5,Enter Nowhere
4556,0.080105,0.0,El Rey de Najayo
4557,0.251828,5.2,Fight to the Finish
4558,0.674398,6.0,Alleluia! The Devil's Carnival
4559,0.072359,0.0,The Sound and the Shadow
4560,0.087574,5.5,Rodeo Girl
4561,0.069244,5.0,Born to Fly: Elizabeth Streb vs. Gravity
4562,0.073079,2.0,The Little Ponderosa Zoo
4563,6.672008,6.3,The Toxic Avenger
4564,0.161517,4.3,Straight Out of Brooklyn
4565,7.330691,7.2,Bloody Sunday
4566,0.165257,2.4,Diamond Ruff
4567,4.442355,6.2,Conversations with Other Women
4568,3.905877,5.9,Poultrygeist: Night of the Chicken Dead
4569,0.136721,0.0,Mutual Friends
4570,1.933366,6.1,42nd Street
4571,0.052942,8.0,Rise of the Entrepreneur: The Search for a Better Way
4572,1.014966,7.0,Metropolitan
4573,4.321249,6.9,As It Is in Heaven
4574,0.160234,4.2,Roadside
4575,23.603514,6.7,Napoleon Dynamite
4576,25.349758,6.9,Blue Ruin
4577,47.456823,5.9,Paranormal Activity
4578,3.291609,7.2,Dogtown and Z-Boys
4579,64.782984,7.8,Monty Python and the Holy Grail
4580,0.034135,7.0,Quinceañera
4581,0.033883,1.0,Gory Gory Hallelujah
4582,1.063439,7.5,Tarnation
4583,0.084344,3.8,I Want Your Money
4584,0.133619,5.0,Love in the Time of Monsters
4585,8.022122,6.6,The Beyond
4586,38.100488,5.8,What Happens in Vegas
4587,1.428483,5.5,The Dark Hours
4588,3.703005,6.6,My Beautiful Laundrette
4589,0.003352,0.0,Fabled
4590,0.231297,5.6,Show Me
4591,11.347855,7.8,Cries and Whispers
4592,3.232447,7.4,Intolerance
4593,2.77754,6.3,Trekkies
4594,0.968865,5.0,The Broadway Melody
4595,35.037625,7.3,The Evil Dead
4596,19.331884,6.0,Maniac
4597,0.59458,5.1,Censored Voices
4598,1.085909,6.9,Murderball
4599,5.061107,4.9,American Ninja 2: The Confrontation
4600,0.049921,6.8,51 Birch Street
4601,0.249561,4.7,Rotor DR1
4602,59.259204,8.2,12 Angry Men
4603,1.170257,7.6,My Dog Tulip
4604,11.871424,7.7,It Happened One Night
4605,28.858238,6.9,Dogtooth
4606,1.314576,8.0,Tupac: Resurrection
4607,1.505703,6.2,Tumbleweeds
4608,11.818333,6.4,The Prophecy
4609,1.410387,6.1,When the Cat's Away
4610,4.270596,6.4,Pieces of April
4611,0.627763,0.0,The Big Swap
4612,1.673208,6.3,Old Joy
4613,0.713906,6.4,Wendy and Lucy
4614,0.17817,4.8,3 Backyards
4615,7.791898,7.6,Pierrot le Fou
4616,0.025211,7.3,Sisters in Law
4617,0.055868,5.5,Ayurveda: Art of Being
4618,0.008453,7.0,Nothing But a Man
4619,0.374291,3.0,"First Love, Last Rites"
4620,0.045429,5.3,Fighting Tommy Riley
4621,1.088501,2.8,Royal Kill
4622,0.062979,7.0,The Looking Glass
4623,6.473667,5.9,Death Race 2000
4624,1.905197,6.8,Locker 13
4625,0.001389,0.0,Midnight Cabaret
4626,0.006323,0.0,Anderson's Cross
4627,0.583446,6.2,Bizarre
4628,1.452199,5.0,Graduation Day
4629,2.733725,5.7,Some Guy Who Kills People
4630,8.942203,6.3,Compliance
4631,20.601483,6.7,Chasing Amy
4632,1.45917,6.3,Lovely & Amazing
4633,0.005883,0.0,Death Calls
4634,3.877036,6.5,Better Luck Tomorrow
4635,1.70819,5.7,The Incredibly True Adventure of Two Girls In Love
4636,0.812855,5.7,Chuck & Buck
4637,0.126304,5.0,American Desi
4638,0.018087,0.0,Amidst the Devil's Wings
4639,44.656151,6.9,Cube
4640,0.619348,5.8,Love and Other Catastrophes
4641,0.293649,7.5,I Married a Strange Person!
4642,5.742359,4.9,November
4643,21.825564,6.4,Like Crazy
4644,0.055325,3.0,Teeth and Blood
4645,0.375423,5.5,Sugar Town
4646,0.120505,7.0,The Motel
4647,6.978907,4.1,The Canyons
4648,0.493223,5.9,On the Outs
4649,5.251143,6.9,Shotgun Stories
4650,20.265518,6.6,Exam
4651,0.130169,4.8,The Sticky Fingers of Time
4652,0.46049,5.5,Sunday School Musical
4653,0.399491,0.0,Rust
4654,5.217002,6.4,Ink
4655,0.065103,5.7,The Christmas Bunny
4656,1.063615,5.0,Butterfly
4657,0.010607,0.0,UnDivided
4658,1.084387,4.2,The Frozen
4659,0.172299,5.5,Horse Camp
4660,0.278981,0.0,Give Me Shelter
4661,0.785744,7.0,The Big Parade
4662,0.0921,10.0,Little Big Top
4663,0.166655,7.7,Along the Roadside
4664,18.450613,6.9,Bronson
4665,0.58954,0.0,Western Religion
4666,0.126676,6.9,Burn
4667,0.065155,5.2,Urbania
4668,1.183892,4.3,The Stewardesses
4669,2.043661,6.7,"The Beast from 20,000 Fathoms"
4670,33.142185,6.6,Mad Max
4671,13.971674,6.8,Swingers
4672,38.771062,7.6,A Fistful of Dollars
4673,0.622752,5.1,She Done Him Wrong
4674,0.004998,0.0,Short Cut to Nirvana: Kumbh Mela
4675,0.616283,6.5,The Grace Card
4676,2.836537,6.6,Middle of Nowhere
4677,5.937602,6.3,Three
4678,0.06104,8.0,The Business of Fancydancing
4679,0.062089,8.0,Call + Response
4680,1.077321,4.9,Malevolence
4681,0.472123,5.5,Reality Show
4682,4.009379,4.6,Super Hybrid
4683,3.299345,5.8,Baghead
4684,0.018716,0.0,American Beast
4685,0.092562,7.7,The Case of the Grinning Cat
4686,3.225189,7.8,Ordet
4687,1.948435,6.1,Good Dick
4688,31.339015,7.7,The Man from Earth
4689,0.15066,6.8,The Trials Of Darryl Hunt
4690,4.980585,4.6,Samantha: An American Girl Holiday
4691,0.145014,6.0,Yesterday Was a Lie
4692,0.036532,0.0,Theresa Is a Mother
4693,1.045623,6.5,H.
4694,0.254659,0.0,Archaeology of a Woman
4695,7.072118,7.8,Children of Heaven
4696,1.041254,7.4,Weekend
4697,6.722213,6.1,She's Gotta Have It
4698,0.015189,0.0,Butterfly Girl
4699,0.327622,0.0,The World Is Mine
4700,25.402697,6.8,Another Earth
4701,0.132878,4.6,Sweet Sweetback's Baadasssss Song
4702,0.050978,5.0,Perfect Cowboy
4703,8.570328,5.5,Tadpole
4704,19.052179,7.3,Once
4705,0.619979,4.9,The Woman Chaser
4706,0.465404,5.5,The Horse Boy
4707,2.805351,5.8,When the Lights Went Out
4708,0.076647,0.0,Heroes of Dirt
4709,8.701183,7.5,A Charlie Brown Christmas
4710,0.021392,0.0,Antarctic Edge: 70° South
4711,2.557258,7.2,Aroused
4712,0.523122,6.8,Top Spin
4713,3.284903,7.4,Roger & Me
4714,0.015697,0.0,An American in Hollywood
4715,6.192383,6.3,Sound of My Voice
4716,0.005256,0.0,The Blood of My Brother: A Story of Death in Iraq
4717,12.833247,6.5,Your Sister's Sister
4718,2.213889,5.9,A Dog's Breakfast
4719,1.112792,7.1,The Married Woman
4720,9.452808,6.5,The Birth of a Nation
4721,0.002388,0.0,The Work and The Story
4722,4.563698,6.6,Facing the Giants
4723,18.045782,4.9,The Gallows
4724,20.399578,7.5,Eraserhead
4725,2.353483,5.7,Hollywood Shuffle
4726,5.497682,7.1,The Mighty
4727,0.001117,4.9,Penitentiary
4728,1.680525,6.5,The Lost Skeleton of Cadavra
4729,0.28397,0.0,Dude Where's My Dog?
4730,10.826253,6.3,Cheap Thrills
4731,7.676677,7.4,Indie Game: The Movie
4732,8.302951,5.2,Straightheads
4733,0.186401,7.0,Open Secret
4734,0.053755,5.0,Echo Dr.
4735,0.074005,7.3,The Night Visitor
4736,0.394575,5.5,The Past Is a Grotesque Animal
4737,0.020168,6.4,"Peace, Propaganda & the Promised Land"
4738,27.788067,7.1,Pi
4739,0.020839,6.0,"I Love You, Don't Touch Me!"
4740,0.408073,3.7,20 Dates
4741,0.140989,3.3,Queen Crab
4742,10.400603,6.6,Super Size Me
4743,0.838957,4.5,The FP
4744,7.052422,5.2,Happy Christmas
4745,2.407048,4.4,The Brain That Wouldn't Die
4746,0.176377,6.4,Tiger Orange
4747,0.620554,6.7,Supporting Characters
4748,6.328665,5.8,Absentia
4749,1.578903,6.3,The Brothers McMullen
4750,0.833937,6.0,The Dirties
4751,0.557602,6.0,Gabriela
4752,2.380332,5.6,Tiny Furniture
4753,0.412342,5.1,Hayride
4754,0.077577,5.0,The Naked Ape
4755,0.293587,8.3,Counting
4756,1.777148,6.9,The Call of Cthulhu
4757,0.048726,5.0,Bending Steel
4758,27.662696,5.8,The Signal
4759,0.54562,5.7,The Image Revolution
4760,0.76368,6.6,This Is Martin Bonner
4761,0.970351,6.8,A True Story
4762,2.058834,6.4,George Washington
4763,0.00734,7.0,Smiling Fish & Goat On Fire
4764,0.049469,2.0,Dawn of the Crescent Moon
4765,0.160779,3.2,Raymond Did It
4766,3.277287,7.9,The Last Waltz
4767,0.595809,3.5,"Run, Hide, Die"
4768,0.611081,6.4,The Exploding Girl
4769,0.003582,0.0,The Legend of God's Gun
4770,0.123068,6.1,Mutual Appreciation
4771,0.056459,0.0,Her Cry: La Llorona Investigation
4772,1.330379,6.3,Down Terrace
4773,19.748658,7.4,Clerks
4774,0.027811,6.0,Pink Narcissus
4775,0.362633,6.3,Funny Ha Ha
4776,2.634007,6.8,In the Company of Men
4777,0.039264,5.5,Manito
4778,7.101197,6.0,Rampage
4779,3.320622,6.4,Slacker
4780,0.038143,0.0,Dutch Kills
4781,0.048948,6.0,Dry Spell
4782,1.048524,6.8,Flywheel
4783,3.619167,4.7,Backmask
4784,1.243955,6.2,The Puffy Chair
4785,0.327794,0.0,Stories of Our Lives
4786,0.67457,5.6,Breaking Upwards
4787,3.545991,4.2,All Superheroes Must Die
4788,4.553644,6.2,Pink Flamingos
4789,1.464566,6.7,Clean
4790,1.193779,6.6,The Circle
4791,0.332679,2.0,Tin Can Man
4792,0.212443,7.4,Cure
4793,0.029757,6.0,On The Downlow
4794,0.166513,0.0,Sanctuary: Quite a Conundrum
4795,0.918116,6.0,Bang
4796,23.307949,6.9,Primer
4797,0.022173,7.5,Cavite
4798,14.269792,6.6,El Mariachi
4799,0.642552,5.9,Newlyweds
4800,1.444476,7.0,"Signed, Sealed, Delivered"
4801,0.857008,5.7,Shanghai Calling
4802,1.929883,6.3,My Date with Drew
